,w_time,step_num,val,run_name,metric,coreset_algorithm,repitition,coreset_frac,sim_metric,embedding,experiment_name,epsilon
46,1694132265.088517,18,0.41458848118782043,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
47,1694133835.679067,21,0.42476534843444824,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
48,1694135393.492143,24,0.43255722522735596,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
49,1694136984.5045373,27,0.4340718984603882,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
50,1694138596.966073,30,0.43783682584762573,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
51,1694140214.3847463,33,0.42993801832199097,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
52,1694141879.0836506,36,0.4374645948410034,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
53,1694143416.4483528,39,0.44693315029144287,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
54,1694144957.6083233,42,0.44428154826164246,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
55,1694146493.705009,45,0.4464314579963684,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
56,1694148030.031496,48,0.43889132142066956,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
57,1694149564.4866402,51,0.44272008538246155,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
58,1694151099.0982826,54,0.4476023316383362,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
59,1694152635.0629575,57,0.44164490699768066,static_random_05,valid_mIoU,adaptiverandom,a,0.5,cossim,,static_random_profiling,-1.0
60,1694006483.1637135,3,0.30876052379608154,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
61,1694007590.7700887,3,0.3436088562011719,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
62,1694008701.2217174,6,0.3663211166858673,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
63,1694009809.672849,9,0.3866124153137207,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
64,1694010917.4462147,12,0.3992261588573456,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
65,1694012026.6419451,15,0.4072315990924835,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
66,1694013134.779653,18,0.4140598773956299,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
67,1694014242.8691177,21,0.42324578762054443,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
68,1694015351.2978642,24,0.42057088017463684,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
69,1694016459.7557845,27,0.41456106305122375,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
70,1694017567.5487034,30,0.4120713472366333,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
71,1694018676.2357287,33,0.42026442289352417,static_random_03,valid_mIoU,adaptiverandom,a,0.3,cossim,,static_random_profiling,-1.0
