,0
324,0.044498257
325,0.5991389
326,0.224697
327,0.041174185
328,0.2556097
329,0.2783203
330,0.07097903
331,0.66249317
332,0.02295458
333,0.22291395
334,0.44594774
335,0.13666885
336,0.5546799
337,0.22064406
338,0.21088514
339,0.07590147
340,0.503358
341,0.22199476
342,0.003134636
343,0.073317915
344,0.15483865
345,0.2593729
346,0.24476326
347,0.5635802
348,0.54129565
349,0.49087197
350,0.07424369
351,0.056229908
352,0.24340597
353,0.110399894
354,0.6995034
355,0.4475191
356,0.090299204
357,0.075113274
358,0.23911123
359,0.1831468
360,0.5311139
361,0.23465128
362,0.7014135
363,0.0939688
364,0.07568978
365,0.1052119
366,0.6809169
367,0.3237164
368,0.61677486
369,0.6155988
370,0.14694428
371,0.6638037
372,0.12830983
373,0.5265759
374,0.057493135
375,0.5893146
376,0.14840469
377,0.0634024
378,0.28618795
379,0.24123389
380,0.6683996
381,0.2221645
382,0.5110806
383,0.507686
384,0.5107025
385,0.30477047
386,0.057005063
387,0.6639502
388,0.58184165
389,0.24213259
390,0.6879512
391,0.7099098
392,0.05620412
393,0.07220862
394,0.16767913
395,0.060262114
396,0.50049496
397,0.10343006
398,0.11549106
399,0.20959209
400,0.27827775
401,0.62728477
402,0.09762205
403,0.08339086
404,0.045789033
405,0.08270347
406,0.56345284
407,0.63876164
408,0.6965026
409,0.09952793
410,0.3412349
411,0.161136
412,0.18484528
413,0.014363299
414,0.11419164
415,0.43601972
416,0.5392742
417,0.43835342
418,0.50641036
419,0.07294349
420,0.21461505
421,0.59721005
422,0.42188007
423,0.022579396
424,0.28489542
425,0.10188719
426,0.08131102
427,0.06054709
428,0.32398582
429,0.11530265
430,0.347129
431,0.5029934
432,0.37439936
433,0.46598727
434,0.17402038
435,0.19065389
436,0.19733377
437,0.29597953
438,0.43203443
439,0.3724043
440,0.29615372
441,0.12635827
442,0.4158408
443,0.15575394
444,0.5983691
445,0.30011612
446,0.6092875
447,0.1238215
448,0.68526936
449,0.010047646
450,0.66682637
451,0.3448732
452,0.52576643
453,0.7034029
454,0.6708914
455,0.51935416
456,0.56148684
457,0.1935936
458,0.7197328
459,0.32549495
460,0.5937565
461,0.6843982
462,0.14873661
463,0.24198353
464,0.4910161
465,0.5939523
466,0.18001628
467,0.048063286
468,0.6532699
469,0.42118108
470,0.20936817
471,0.034980364
472,0.096416384
473,0.62332606
474,0.52563053
475,0.09844241
476,0.071704
477,0.519119
478,0.123213306
479,0.12383576
480,0.4241359
481,0.689749
482,0.1613915
483,0.3872651
484,0.22862935
485,0.444758
486,0.40297413
487,0.5779413
488,0.42140728
489,0.253447
490,0.41590548
491,0.35810015
492,0.62999773
493,0.38803935
494,0.68063486
495,0.67421424
496,0.08486208
497,0.08717304
498,0.080551386
499,0.51917577
500,0.25179803
501,0.5581107
502,0.32121027
503,0.40787768
504,0.2337471
505,0.6023687
506,0.3204841
507,0.24695894
508,0.22960886
509,0.622998
510,0.09493983
511,0.4252699
512,0.67049974
513,0.07058972
514,0.57726824
515,0.51342
516,0.70653284
517,0.061469354
518,0.03814393
519,0.31314358
520,0.3719462
521,0.2447452
522,0.65371406
523,0.43471086
524,0.046438333
525,0.34148607
526,0.25961596
527,0.40733892
528,0.057922527
529,0.6497978
530,0.70240676
531,0.040023822
532,0.6247622
533,0.35097978
534,0.33276504
535,0.037838917
536,0.029287785
537,0.71718645
538,0.08487984
539,0.66942024
540,0.3903662
541,0.70464015
542,0.70355463
543,0.3800549
544,0.30356452
545,0.5950126
546,0.59735507
547,0.6424365
548,0.053887278
549,0.7200068
550,0.05967902
551,0.52347386
552,0.16468522
553,0.21512975
554,0.6339769
555,0.39792037
556,0.6069949
557,0.031139959
558,0.6440112
559,0.057672516
560,0.70543647
561,0.5850338
562,0.37944773
563,0.6102601
564,0.42436594
565,0.056832135
566,0.103244536
567,0.1549855
568,0.17726824
569,0.14902714
570,0.70255286
571,0.6904448
572,0.70930684
573,0.16960883
574,0.30995718
575,0.4880018
576,0.51730216
577,0.36253744
578,0.704075
579,0.7078014
580,0.14322706
581,0.16679315
582,0.55568326
583,0.6032816
584,0.04437145
585,0.5876523
586,0.31747824
587,0.15029359
588,0.04134909
589,0.64917636
590,0.19640693
591,0.47952437
592,0.66350734
593,0.48980945
594,0.4605056
595,0.6516726
596,0.039870337
597,0.21632886
598,0.58224154
599,0.19406953
600,0.7049142
601,0.36242437
602,0.5921104
603,0.046317987
604,0.69135535
605,0.67667884
606,0.676163
607,0.23721659
608,0.6863179
609,0.62756705
610,0.28955472
611,0.53003705
612,0.032521892
613,0.36612052
614,0.08114579
615,0.6519519
616,0.6810029
617,0.6173253
618,0.039253023
619,0.1510084
620,0.6416311
621,0.4036991
622,0.4644299
623,0.44211966
624,0.26404154
625,0.05841399
626,0.30688405
627,0.48165673
628,0.06048262
629,0.6301523
630,0.017880902
631,0.0018076638
632,0.40065548
633,0.1961984
634,0.7048923
635,0.2749369
636,0.46432948
637,0.07075767
638,0.7081789
639,0.7086634
640,0.6265619
641,0.40226984
642,0.6956492
643,0.06705499
644,0.07828283
645,0.6866525
646,0.5672184
647,0.55992794
648,0.7076564
649,0.47464615
650,0.51417655
651,0.70326924
652,0.06827505
653,0.35225946
654,0.3587006
655,0.46876723
656,0.23223232
657,0.31074673
658,0.13296176
659,0.0062030856
660,0.3049411
661,0.6851971
662,0.15766108
663,0.671921
664,0.1031647
665,0.64896286
666,0.04397403
667,0.047128715
668,0.43867844
669,0.62167823
670,0.45117354
671,0.42682296
672,0.6251095
673,0.052382223
674,0.29657534
675,0.0061079673
676,0.14306302
677,0.12360674
678,0.6206573
679,0.45655215
680,0.070222534
681,0.33451015
682,0.71908724
683,0.2832217
684,0.53102136
685,0.12575577
686,0.38409972
687,0.11161103
688,0.06413983
689,0.06903123
690,0.11026439
691,0.063582
692,0.06355503
693,0.66553116
694,0.42764667
695,0.4820972
696,0.6911886
697,0.19651973
698,0.5229092
699,0.19847718
700,0.2194173
701,0.41797677
702,0.3924253
703,0.17219134
704,0.58036536
705,0.7106933
706,0.34977847
707,0.030580569
708,0.6375607
709,0.6614074
710,0.21748811
711,0.05092775
712,0.69138813
713,0.40925896
714,0.6096529
715,0.06407863
716,0.3802973
717,0.03464125
718,0.65838027
719,0.4879151
720,0.06866756
721,0.032651257
722,0.6416338
723,0.5116467
724,0.44413954
725,0.118977144
726,0.63924634
727,0.08502531
728,0.70702434
729,0.037790947
730,0.09634806
731,0.2266147
732,0.08683028
733,0.19867863
734,0.69439274
735,0.11942919
736,0.12907583
737,0.47232842
738,0.18524018
739,0.58094466
740,0.44221807
741,0.40706587
742,0.02763218
743,0.37493435
744,0.41444492
745,0.14581417
746,0.5829505
747,0.6934688
748,0.6586661
749,0.050331537
750,0.045647644
751,0.13213506
752,0.5938668
753,0.6906521
754,0.06394567
755,0.7010951
756,0.09648363
757,0.6836157
758,0.13744874
759,0.41094524
760,0.64243686
761,0.15597488
762,0.12489085
763,0.036709264
764,0.06633267
765,0.56482935
766,0.38196474
767,0.7102229
768,0.7146017
769,0.21594045
770,0.6136689
771,0.22770491
772,0.18302013
773,0.71743214
774,0.008441804
775,0.7099017
776,0.6543303
777,0.0341444
778,0.04663004
779,0.19182408
780,0.58107656
781,0.19185814
782,0.5608094
783,0.396657
784,0.38947904
785,0.6841312
786,0.31446862
787,0.15381898
788,0.24769719
789,0.6520477
790,0.057036884
791,0.41923788
792,0.15907559
793,0.08883406
794,0.30764058
795,0.1655538
796,0.22939429
797,0.15593141
798,0.424784
799,0.057785057
800,0.09903931
801,0.20689249
802,0.24069554
803,0.3539639
804,0.120569214
805,0.09707907
806,0.49139482
807,0.06256795
808,0.3557626
809,0.6181167
810,0.11252874
811,0.5350665
812,0.49523526
813,0.6315501
814,0.081540264
815,0.29987392
816,0.13993002
817,0.08840448
818,0.061539166
819,0.2124691
820,0.053089797
821,0.07735908
822,0.1327737
823,0.33906838
824,0.692742
825,0.07110132
826,0.016495217
827,0.3780945
828,0.18135506
829,0.63580203
830,0.06521648
831,0.16886306
832,0.6230196
833,0.59664035
834,0.24752444
835,0.3595631
836,0.042772975
837,0.24152696
838,0.20712775
839,0.7112628
840,0.09317782
841,0.039713886
842,0.055233903
843,0.28842402
844,0.6450645
845,0.017993387
846,0.66914797
847,0.07283058
848,0.3675872
849,0.34204715
850,0.25672045
851,0.7056098
852,0.41601568
853,0.10190336
854,0.38602605
855,0.60303366
856,0.7048884
857,0.16982353
858,0.19233507
859,0.54763925
860,0.70690155
861,0.22018561
862,0.28736958
863,0.29119924
864,0.45369905
865,0.7061492
866,0.038966477
867,0.25968874
868,0.1755321
869,0.13815925
870,0.72730017
871,0.6974503
872,0.023672795
873,0.44002968
874,0.107395545
875,0.15420759
876,0.102865845
877,0.103628546
878,0.5851959
879,0.34926113
880,0.2986934
881,0.3123325
882,0.059026293
883,0.14129546
884,0.3016557
885,0.21473151
886,0.11122368
887,0.06607941
888,0.5943017
889,0.21081874
890,0.6129513
891,0.043185852
892,0.12646218
893,0.6547389
894,0.05537407
895,0.2319006
896,0.15457767
897,0.67657995
898,0.0030713032
899,0.6654494
900,0.4445607
901,0.091773786
902,0.5223031
903,0.6580752
904,0.12037887
905,0.2012218
906,0.05132284
907,0.029648308
908,0.70079386
909,0.21147284
910,0.5224733
911,0.60772806
912,0.21267614
913,0.6091794
914,0.044315048
915,0.69201636
916,0.5353466
917,0.2988707
918,0.10211392
919,0.036505226
920,0.207504
921,0.004719678
922,0.38561258
923,0.025252298
924,0.028013235
925,0.42029458
926,0.31681657
927,0.053744923
928,0.1897236
929,0.30111915
930,0.6082568
931,0.71116006
932,0.3798049
933,0.5842142
934,0.5899407
935,0.59114695
936,0.6294165
937,0.18478489
938,0.6823687
939,0.67549425
940,0.07750625
941,0.587361
942,0.57674193
943,0.23552163
944,0.58177406
945,0.35872805
946,0.13613501
947,0.6846955
948,0.48189014
949,0.33979878
950,0.067147344
951,0.04951564
952,0.6266316
953,0.6897857
954,0.3556233
955,0.26009429
956,0.25264847
957,0.14929917
958,0.22458038
959,0.12611353
960,0.13374394
961,0.0792244
962,0.70856476
963,0.39693898
964,0.2873054
965,0.47956035
966,0.15318051
967,0.0135758445
968,0.70809317
969,0.6423528
970,0.00063697237
971,0.6387125
972,0.5618236
973,0.59847176
974,0.41136694
975,0.028667819
976,0.030139808
977,0.15559971
978,0.5685456
979,0.06934675
980,0.37761724
981,0.032890588
982,0.10580431
983,0.094603315
984,0.5322197
985,0.6268822
986,0.70514345
987,0.56294537
988,0.5783279
989,0.2801691
990,0.112613305
991,0.68074393
992,0.10313779
993,0.05232668
994,0.31281894
995,0.13154031
996,0.19865619
997,0.23476753
998,0.034187704
999,0.31466502
1000,0.6223835
1001,0.039630536
1002,0.65026426
1003,0.68272555
1004,0.07796082
1005,0.015826229
1006,0.14170875
1007,0.017308574
1008,0.70341045
1009,0.105435
1010,0.06763096
1011,0.35279658
1012,0.68197566
1013,0.6553824
1014,0.06658849
1015,0.16498372
1016,0.40372747
1017,0.029115375
1018,0.015542134
1019,0.5678166
1020,0.48476428
1021,0.5361348
1022,0.33284998
1023,0.7334529
1024,0.5661526
1025,0.54577225
1026,0.12320513
1027,0.4604752
1028,0.66359043
1029,0.026979722
1030,0.12534925
1031,0.16790998
1032,0.2184698
1033,0.71754926
1034,0.680196
1035,0.16271915
1036,0.058441304
1037,0.6452917
1038,0.6943222
1039,0.3035217
1040,0.62510383
1041,0.6943136
1042,0.4149114
1043,0.24702585
1044,0.06518808
1045,0.07881884
1046,0.07903517
1047,0.37912714
1048,0.085400455
1049,0.5579494
1050,0.40147936
1051,0.67611647
1052,0.68409556
1053,0.07734853
1054,0.02710361
1055,0.34879583
1056,0.58016765
1057,0.7015263
1058,0.12546961
1059,0.029271763
1060,0.5969832
1061,0.5568952
1062,0.41014713
1063,0.026520615
1064,0.062023748
1065,0.07217122
1066,0.06924295
1067,0.25601396
1068,0.66888034
1069,0.074085504
1070,0.5366227
1071,0.70097494
1072,0.41895002
1073,0.41081858
1074,0.38562495
1075,0.040975057
1076,0.6975688
1077,0.7041968
1078,0.08755262
1079,0.6013825
1080,0.18083617
1081,0.079162896
1082,0.60744214
1083,0.00075030944
1084,0.6895727
1085,0.15976825
1086,0.70407915
1087,0.33100802
1088,0.14324605
1089,0.10930391
1090,0.6370149
1091,0.2849133
1092,0.6376436
1093,0.25188342
1094,0.07718686
1095,0.1850812
1096,0.23495619
1097,0.6183268
1098,0.23709503
1099,0.15008478
1100,0.045267414
1101,0.34166098
1102,0.020960536
1103,0.28999004
1104,0.10823592
1105,0.4698315
1106,0.69919866
1107,0.5992633
1108,0.5583409
1109,0.18806562
1110,0.1958291
1111,0.4597967
1112,0.02282043
1113,0.56472176
1114,0.43125927
1115,0.5359658
1116,0.60066974
1117,0.18420136
1118,0.36955506
1119,0.6743791
1120,0.09228489
1121,0.6502806
1122,0.39185458
1123,0.0881684
1124,0.06257261
1125,0.06174915
1126,0.7029871
1127,0.04604043
1128,0.6657281
1129,0.041062485
1130,0.44717908
1131,0.5926492
1132,0.04241842
1133,0.69178456
1134,0.15683578
1135,0.6644043
1136,0.24454093
1137,0.2307514
1138,0.37756476
1139,0.15442286
1140,0.12812024
1141,0.09348741
1142,0.07115395
1143,0.7022593
1144,0.58187366
1145,0.41648144
1146,0.07641275
1147,0.10873206
1148,0.062128074
1149,0.12150054
1150,0.050721265
1151,0.03549485
1152,0.13152334
1153,0.51618534
1154,0.7132696
1155,0.11239386
1156,0.3339734
1157,0.10226214
1158,0.12630495
1159,0.48132402
1160,0.05118017
1161,0.3339091
1162,0.09215011
1163,0.23065314
1164,0.064152434
1165,0.07925174
1166,0.5501448
1167,0.20946613
1168,0.13034473
1169,0.67456686
1170,0.28248447
1171,0.70914507
1172,0.5541254
1173,0.09979156
1174,0.06656013
1175,0.025098944
1176,0.617361
1177,0.6626594
1178,0.23050794
1179,0.10093324
1180,0.2572314
1181,0.6898569
1182,0.0059010875
1183,0.33553252
1184,0.054723606
1185,0.37098038
1186,0.09240024
1187,0.049410973
1188,0.055844687
1189,0.11495725
1190,0.09341435
1191,0.68275315
1192,0.16235723
1193,0.30161706
1194,0.21160337
1195,0.6902132
1196,0.09995563
1197,0.20479399
1198,0.49651316
1199,0.6907704
1200,0.068396725
1201,0.08671194
1202,0.15874463
1203,0.25373164
1204,0.5656174
1205,0.29453453
1206,0.25479537
1207,0.036007416
1208,0.699841
1209,0.67673206
1210,0.39735013
1211,0.091256425
1212,0.47160184
1213,0.06203434
1214,0.09030591
1215,0.15775156
1216,0.6816241
1217,0.14897734
1218,0.18085153
1219,0.69882786
1220,0.119365424
1221,0.24378374
1222,0.28211698
1223,0.70891273
1224,0.42056036
1225,0.61428845
1226,0.071893506
1227,0.67561704
1228,0.12344514
1229,0.15387805
1230,0.025185104
1231,0.13329497
1232,0.7014402
1233,0.2471891
1234,0.6818683
1235,0.42689228
1236,0.2038047
1237,0.078247115
1238,0.013857529
1239,0.25484475
1240,0.66385496
1241,0.1649127
1242,0.22315852
1243,0.5706095
1244,0.14399202
1245,0.18383017
1246,0.6091263
1247,0.6683674
1248,0.07466279
1249,0.47649992
1250,0.19106743
1251,0.08024077
1252,0.68456376
1253,0.1953519
1254,0.57952744
1255,0.056193043
1256,0.18405071
1257,0.3366126
1258,0.6882597
1259,0.23215905
1260,0.11434944
1261,0.68475276
1262,0.15076962
1263,0.32671493
1264,0.26432204
1265,0.041281648
1266,0.70756716
1267,0.3439651
1268,0.20996112
1269,0.57431525
1270,0.05177261
1271,0.340186
1272,0.10180459
1273,0.4731015
1274,0.080268845
1275,0.31136084
1276,0.12683149
1277,0.702469
1278,0.32091632
1279,0.21622169
1280,0.30424047
1281,0.60434747
1282,0.2644287
1283,0.64432144
1284,0.28474244
1285,0.08101309
1286,0.5070069
1287,0.14766464
1288,0.63051987
1289,0.62523806
1290,0.36757135
1291,0.1227237
1292,0.11095698
1293,0.68103343
1294,0.023362868
1295,0.05790908
1296,0.6950506
1297,0.37800562
1298,0.15014347
1299,0.37850755
1300,0.08257921
1301,0.088658795
1302,0.69809806
1303,0.121889055
1304,0.28285354
1305,0.26970208
1306,0.25184417
1307,0.5313499
1308,0.15387744
1309,0.35279366
1310,0.042693473
1311,0.013620454
1312,0.71567416
1313,0.32912508
1314,0.589245
1315,0.31560734
1316,0.087656416
1317,0.67431843
1318,0.20801812
1319,0.519138
1320,0.36923426
1321,0.4892728
1322,0.61785173
1323,0.2691866
1324,0.64765537
1325,0.12551332
1326,0.09660653
1327,0.157838
1328,0.09894961
1329,0.66030717
1330,0.08706945
1331,0.6904197
1332,0.2981567
1333,0.18488967
1334,0.6996132
1335,0.62943244
1336,0.60950303
1337,0.5786095
1338,0.38027024
1339,0.528266
1340,0.47876036
1341,0.5686926
1342,0.2959211
1343,0.29983956
1344,0.06470051
1345,0.6936223
1346,0.05661883
1347,0.33550692
1348,0.209925
1349,0.37753105
1350,0.083680734
1351,0.15114054
1352,0.059856713
1353,0.4950111
1354,0.032243613
1355,0.109787665
1356,0.37465724
1357,0.54051185
1358,0.08518393
1359,0.3991762
1360,0.5614074
1361,0.031909075
1362,0.17934287
1363,0.48105484
1364,0.53934574
1365,0.5624706
1366,0.09506489
1367,0.7062295
1368,0.124982014
1369,0.101037115
1370,0.2516813
1371,0.59214056
1372,0.3137815
1373,0.32131582
1374,0.37253115
1375,0.6377398
1376,0.69997454
1377,0.64901155
1378,0.017720979
1379,0.04094129
1380,0.49275082
1381,0.008057701
1382,0.068979844
1383,0.4210865
1384,0.6690165
1385,0.45717996
1386,0.26179194
1387,0.3128574
1388,0.09571107
1389,0.09882273
1390,0.6795127
1391,0.107172
1392,0.67518294
1393,0.37753046
1394,0.5336412
1395,0.39288884
1396,0.420605
1397,0.46101305
1398,0.6981123
1399,0.046587825
1400,0.50561386
1401,0.15373781
1402,0.1762838
1403,0.036055192
1404,0.6365255
1405,0.5256773
1406,0.50224364
1407,0.6837592
1408,0.71239656
1409,0.58412486
1410,0.56088257
1411,0.067115426
1412,0.46795726
1413,0.09796776
1414,0.6885685
1415,0.103831396
1416,0.7079663
1417,0.19854231
1418,0.5217224
1419,0.26953146
1420,0.59510106
1421,0.71149653
1422,0.71120477
1423,0.3417015
1424,0.6473167
1425,0.22630394
1426,0.18317975
1427,0.015588078
1428,0.10867533
1429,0.7193494
1430,0.22857854
1431,0.70695287
1432,0.16683769
1433,0.4421613
1434,0.105748236
1435,0.18773675
1436,0.29741666
1437,0.116865695
1438,0.026652088
1439,0.22093342
1440,0.117153764
1441,0.6927613
1442,0.08839114
1443,0.6698228
1444,0.3543138
1445,0.13059509
1446,0.6309246
1447,0.033846147
1448,0.24893263
1449,0.54853606
1450,0.68185323
1451,0.11303156
1452,0.47721297
1453,0.05663368
1454,0.66199106
1455,0.4723227
1456,0.6867319
1457,0.104404375
1458,0.45722514
1459,0.58204305
1460,0.6126538
1461,0.6244476
1462,0.42691147
1463,0.6901146
1464,0.24687779
1465,0.6732025
1466,0.7144251
1467,0.06370084
1468,0.14932778
1469,0.604401
1470,0.61324894
1471,0.6945652
1472,0.17321688
1473,0.6320859
1474,0.05408597
1475,0.08830425
1476,0.58923763
1477,0.21705511
1478,0.16696994
1479,0.2604519
1480,0.71139383
1481,0.26406318
1482,0.33931446
1483,0.6917466
1484,0.08541998
1485,0.032166597
1486,0.59956616
1487,0.13832101
1488,0.54608124
1489,0.607502
1490,0.087868735
1491,0.22089326
1492,0.17798857
1493,0.43118846
1494,0.5316301
1495,0.5292691
1496,0.49124134
1497,0.63104296
1498,0.6545768
1499,0.5416831
1500,0.6594912
1501,0.1581801
1502,0.053718388
1503,0.49090332
1504,0.13005494
1505,0.21128017
1506,0.22620332
1507,0.70297587
1508,0.18569328
1509,0.37450665
1510,0.04296291
1511,0.024578076
1512,0.024020538
1513,0.5922056
1514,0.36058253
1515,0.12938245
1516,0.6244951
1517,0.016460719
1518,0.16908586
1519,0.023735797
1520,0.21009624
1521,0.17411995
1522,0.22282818
1523,0.07036337
1524,0.34793293
1525,0.011990408
1526,0.0056486633
1527,0.60473347
1528,0.7095932
1529,0.5455681
1530,0.052396625
1531,0.0468778
1532,0.34433615
1533,0.3230242
1534,0.47637275
1535,0.17344068
1536,0.13627616
1537,0.68339133
1538,0.07014291
1539,0.19428164
1540,0.22428061
1541,0.14633995
1542,0.10703717
1543,0.5886195
1544,0.0977186
1545,0.4123865
1546,0.032262195
1547,0.68218005
1548,0.70554286
1549,0.19471
1550,0.16429208
1551,0.2611305
1552,0.11413352
1553,0.21477515
1554,0.20367472
1555,0.5208874
1556,0.055832975
1557,0.2883603
1558,0.46899354
1559,0.63891006
1560,0.38805157
1561,0.079206616
1562,0.6195606
1563,0.30213594
1564,0.24783769
1565,0.7302831
1566,0.36829332
1567,0.33422112
1568,0.32920417
1569,0.08696101
1570,0.11424395
1571,0.049295418
1572,0.5328443
1573,0.66264665
1574,0.70908463
1575,0.59680915
1576,0.6853709
1577,0.60710627
1578,0.018479897
1579,0.015260816
1580,0.017718041
1581,0.67927575
1582,0.01446
1583,0.5229726
1584,0.08429597
1585,0.7121481
1586,0.58096045
1587,0.37814146
1588,0.7095214
1589,0.49419147
1590,0.5443704
1591,0.105240084
1592,0.34118032
1593,0.5949051
1594,0.46576792
1595,0.55339307
1596,0.67968124
1597,0.08753771
1598,0.4127737
1599,0.7034938
1600,0.027338695
1601,0.08927581
1602,0.7016476
1603,0.050740935
1604,0.28185034
1605,0.2032786
1606,0.71077013
1607,0.5130696
1608,0.28284675
1609,0.10658171
1610,0.32708007
1611,0.18032677
1612,0.5386151
1613,0.6839491
1614,0.29148564
1615,0.080986805
1616,0.5615433
1617,0.31178552
1618,0.18433571
1619,0.4294258
1620,0.57171416
1621,0.07108585
1622,0.14640054
1623,0.611609
1624,0.047181167
1625,0.52021706
1626,0.53901017
1627,0.26381618
1628,0.36929503
1629,0.34332046
1630,0.60575914
1631,0.4241197
1632,0.1480188
1633,0.08458492
1634,0.49194273
1635,0.6698866
1636,0.23621161
1637,0.21280776
1638,0.0620054
1639,0.6955059
1640,0.48513657
1641,0.69297945
1642,0.29679433
1643,0.5593958
1644,0.41543928
1645,0.58125776
1646,0.025005477
1647,0.16936097
1648,0.19431946
1649,0.110099494
1650,0.53954804
1651,0.34408656
1652,0.19581167
1653,0.10734582
1654,0.053646043
1655,0.7047174
1656,0.7066872
1657,0.46287653
1658,0.35325226
1659,0.07260758
1660,0.49469322
1661,0.22107159
1662,0.13894624
1663,0.38144782
1664,0.52713287
1665,0.553105
1666,0.4358225
1667,0.45390636
1668,0.14607757
1669,0.59724176
