,w_time,step_num,val,run_name,metric,coreset_algorithm,repitition,coreset_frac,sim_metric,embedding,experiment_name,epsilon
678,1693645294,3,0.3318376541,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
679,1693646828,6,0.3734791279,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
680,1693648361,9,0.3832819462,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
681,1693649896,12,0.4090096056,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
682,1693651428,15,0.4131486416,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
683,1693652961,18,0.4126061201,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
684,1693654494,21,0.4262519181,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
685,1693656027,24,0.4348832667,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
686,1693657559,27,0.4249374866,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
687,1693659092,30,0.4380612075,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
688,1693660625,33,0.4495255947,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
689,1693662157,36,0.441660136,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
690,1693663689,39,0.4416066706,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
691,1693665220,42,0.4406678677,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
692,1693666752,45,0.449057579,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
693,1693668284,48,0.4588801563,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
694,1693669817,51,0.4581851959,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
695,1693671349,54,0.4567036629,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
696,1693672881,57,0.4524824321,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
697,1693674413,60,0.456522733,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
698,1693675989,3,0.3332328498,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
699,1693677519,6,0.3714669645,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
700,1693679047,9,0.3894679248,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
701,1693680577,12,0.4154572189,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
702,1693682106,15,0.4144312739,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
703,1693683636,18,0.4163245261,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
704,1693685164,21,0.4252074361,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
705,1693686691,24,0.4365063906,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
706,1693688220,27,0.4352900088,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
707,1693689750,30,0.4483140409,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
708,1693691278,33,0.4502125978,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
709,1693692807,36,0.4381617606,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
710,1693694335,39,0.4434093833,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
711,1693695864,42,0.4469750226,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
712,1693697392,45,0.4540529847,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
713,1693698920,48,0.4512430131,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
714,1693700449,51,0.4604681432,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
715,1693701979,54,0.4545748532,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
716,1693703508,57,0.4542512596,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
717,1693705036,60,0.4571400881,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.1
718,1693766327,3,0.3164533079,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
719,1693767857,6,0.3799649477,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
720,1693769387,9,0.3790336549,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
721,1693770917,12,0.3983370066,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
722,1693772447,15,0.4275252521,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
723,1693773977,18,0.4117296338,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
724,1693775507,21,0.407502234,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
725,1693777039,24,0.4219363928,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
726,1693778567,27,0.4330796599,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
727,1693780099,30,0.4315055907,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
728,1693781629,33,0.4258596003,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
729,1693783160,36,0.4409231544,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
730,1693784691,39,0.440303266,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
731,1693786225,42,0.4463310242,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
732,1693787755,45,0.4495329559,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
733,1693789286,48,0.4351466596,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
734,1693790815,51,0.4346713126,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
735,1693792346,54,0.4547050595,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
736,1693793877,57,0.4593428671,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
737,1693795407,60,0.4537415504,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
738,1693858261,3,0.3244745135,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
739,1693859793,6,0.3691030741,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
740,1693861327,9,0.384811312,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
741,1693862860,12,0.396912396,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
742,1693864391,15,0.4009685814,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
743,1693865923,18,0.4000031054,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
744,1693867454,21,0.4231695235,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
745,1693868987,24,0.4215203226,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
746,1693870533,27,0.4289755821,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
747,1693872077,30,0.4181261659,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
748,1693873824,33,0.4276439846,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
749,1693875393,36,0.4395876527,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
750,1693877050,39,0.4389163554,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
751,1693878801,42,0.4401050508,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
752,1693880349,45,0.4348653853,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
753,1693881893,48,0.4394080043,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
754,1693883466,51,0.4378637969,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
755,1693885043,54,0.4418289363,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
756,1693886578,57,0.4521732032,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
757,1693888112,60,0.4540979266,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
758,1693737942,3,0.3452580869,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
759,1693739352,6,0.3479579985,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
760,1693740763,9,0.3850598335,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
761,1693742170,12,0.400044024,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
762,1693743584,15,0.4116348624,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
763,1693744993,18,0.3937673867,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
764,1693746404,21,0.4202196896,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
765,1693747818,24,0.4358111024,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
766,1693749233,27,0.4260993898,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
767,1693750641,30,0.4247060716,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
768,1693752049,33,0.4325246513,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
769,1693753459,36,0.43250525,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
770,1693754874,39,0.4300436378,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
771,1693756285,42,0.436634928,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
772,1693757694,45,0.4434712231,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
773,1693759107,48,0.4498161376,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
774,1693760517,51,0.4485580921,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
775,1693761925,54,0.451584816,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
776,1693763338,57,0.4567500055,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
777,1693764747,60,0.4625909328,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
778,1693889694,3,0.3226146102,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
779,1693891227,6,0.3660619557,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
780,1693892761,9,0.3834481835,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
781,1693894300,12,0.4007369876,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
782,1693895845,15,0.4053824246,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
783,1693897439,18,0.3972434103,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
784,1693898984,21,0.4260513186,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
785,1693900536,24,0.4183983505,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
786,1693902106,27,0.4291412532,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
787,1693903694,30,0.4192433655,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
788,1693905301,33,0.4250812531,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
789,1693906950,36,0.4341910779,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
790,1693908559,39,0.4390637279,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
791,1693910098,42,0.4420331419,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
792,1693911635,45,0.4417262375,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
793,1693913172,48,0.4435630441,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
794,1693914709,51,0.4478701651,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
795,1693916246,54,0.4425363541,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
796,1693917783,57,0.4554355145,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
797,1693919320,60,0.452103436,milo_ViT_05,valid_mIoU,milo,a,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
798,1693796981,3,0.3236696124,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
799,1693798510,6,0.3774354458,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
800,1693800038,9,0.3763061464,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
801,1693801566,12,0.4017121792,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
802,1693803095,15,0.4277427197,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
803,1693804623,18,0.4023114741,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
804,1693806151,21,0.4163231254,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
805,1693807679,24,0.4263803065,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
806,1693809208,27,0.436417371,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
807,1693810738,30,0.4315795004,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
808,1693812266,33,0.4309252501,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
809,1693813795,36,0.4360732138,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
810,1693815323,39,0.4375781715,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
811,1693816852,42,0.4425182343,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
812,1693818381,45,0.4518530071,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
813,1693819909,48,0.4377987087,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
814,1693821438,51,0.4364743233,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
815,1693822967,54,0.4545929432,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
816,1693824495,57,0.4651916027,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
817,1693826023,60,0.4615628421,milo_ViT_05,valid_mIoU,milo,b,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,0.01
818,1693827602,3,0.32396245,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
819,1693829132,6,0.3617957532,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
820,1693830663,9,0.3816478848,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
821,1693832193,12,0.3932231963,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
822,1693833723,15,0.3991382122,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
823,1693835252,18,0.4019783139,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
824,1693836782,21,0.4227982759,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
825,1693838312,24,0.4254036844,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
826,1693839844,27,0.4357361495,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
827,1693841377,30,0.4288747311,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
828,1693842906,33,0.4264546335,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
829,1693844436,36,0.4415324926,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
830,1693845967,39,0.4367436171,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
831,1693847497,42,0.4439424574,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
832,1693849027,45,0.4402462542,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
833,1693850558,48,0.4385908842,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
834,1693852088,51,0.4459273219,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
835,1693853619,54,0.4435955584,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
836,1693855150,57,0.4484623075,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
837,1693856681,60,0.4507758617,milo_ViT_05,valid_mIoU,milo,c,0.5,cossim,ViT,stochastic_sampling_epsilon_experiment,1.00E-05
